COMPOUND,DOSE,ID,DV,TIME,TIME_UNIT,EVID,CENS,AMT,TINF,WT,UNIT,YTYPE,YDESC,MDV,STUDYID,SPECIES,SEX,SUBJECT_GROUP,STUDYID,DOSE_GROUP
Controls,0,5072,0.11,552,h,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5109,0.08,-48,h,0,0,.,.,0.205,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5109,0.01,24,h,0,0,.,.,0.205,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5109,0.01,96,h,0,0,.,.,0.205,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5109,0.02,168,h,0,0,.,.,0.205,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5109,0.01,240,h,0,0,.,.,0.205,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5109,0.03,312,h,0,0,.,.,0.205,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5109,0.14,384,h,0,0,.,.,0.205,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5109,0.04,552,h,0,0,.,.,0.205,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5110,0.11,-48,h,0,0,.,.,0.212,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5110,0.05,24,h,0,0,.,.,0.212,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5110,0.01,96,h,0,0,.,.,0.212,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5110,0.01,168,h,0,0,.,.,0.212,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5110,0.01,240,h,0,0,.,.,0.212,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5110,0.1,312,h,0,0,.,.,0.212,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5110,0.25,384,h,0,0,.,.,0.212,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5110,0.12,552,h,0,0,.,.,0.212,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5111,0.07,-48,h,0,0,.,.,0.1935,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5111,0.01,24,h,0,0,.,.,0.1935,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5111,0,96,h,0,0,.,.,0.1935,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5111,0.02,168,h,0,0,.,.,0.1935,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5111,0.07,240,h,0,0,.,.,0.1935,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5111,0.04,312,h,0,0,.,.,0.1935,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5111,0.13,384,h,0,0,.,.,0.1935,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5111,0.04,552,h,0,0,.,.,0.1935,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5112,0.07,-48,h,0,0,.,.,0.2095,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5112,0,24,h,0,0,.,.,0.2095,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5112,0.02,96,h,0,0,.,.,0.2095,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5112,0.01,168,h,0,0,.,.,0.2095,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5112,0.01,240,h,0,0,.,.,0.2095,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5112,0.05,312,h,0,0,.,.,0.2095,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5112,0.12,384,h,0,0,.,.,0.2095,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5112,0.06,552,h,0,0,.,.,0.2095,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5113,0.06,-48,h,0,0,.,.,0.2126,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5113,0.01,48,h,0,0,.,.,0.2126,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5113,0,120,h,0,0,.,.,0.2126,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5113,0.01,192,h,0,0,.,.,0.2126,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5113,0.03,264,h,0,0,.,.,0.2126,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5113,0.05,336,h,0,0,.,.,0.2126,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5113,0.18,432,h,0,0,.,.,0.2126,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5113,0.04,552,h,0,0,.,.,0.2126,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5114,0.09,-48,h,0,0,.,.,0.2039,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5114,0.01,48,h,0,0,.,.,0.2039,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5114,0,120,h,0,0,.,.,0.2039,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5114,0,192,h,0,0,.,.,0.2039,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5114,0.06,264,h,0,0,.,.,0.2039,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5114,0.09,336,h,0,0,.,.,0.2039,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5114,.,432,h,0,0,.,.,0.2039,10^3/mcL,9,Eosinophils absolute,1,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5114,0.09,552,h,0,0,.,.,0.2039,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5115,0.06,-48,h,0,0,.,.,0.219,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5115,0.01,48,h,0,0,.,.,0.219,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5115,0.02,120,h,0,0,.,.,0.219,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5115,0,192,h,0,0,.,.,0.219,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5115,0.02,264,h,0,0,.,.,0.219,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5115,0.04,336,h,0,0,.,.,0.219,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5115,0.12,432,h,0,0,.,.,0.219,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5115,0.05,552,h,0,0,.,.,0.219,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5116,0.09,-48,h,0,0,.,.,0.2188,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5116,0.01,48,h,0,0,.,.,0.2188,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5116,0,120,h,0,0,.,.,0.2188,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5117,0.08,-48,h,0,0,.,.,0.2165,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5117,0.01,72,h,0,0,.,.,0.2165,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5117,0,144,h,0,0,.,.,0.2165,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5117,0.03,216,h,0,0,.,.,0.2165,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5117,0.07,288,h,0,0,.,.,0.2165,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5117,0.43,360,h,0,0,.,.,0.2165,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5117,0.32,480,h,0,0,.,.,0.2165,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5117,0.69,552,h,0,0,.,.,0.2165,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5118,0.06,-48,h,0,0,.,.,0.1952,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5118,0.01,72,h,0,0,.,.,0.1952,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5118,0.03,144,h,0,0,.,.,0.1952,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5118,0,216,h,0,0,.,.,0.1952,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5118,0.03,288,h,0,0,.,.,0.1952,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5118,0.17,360,h,0,0,.,.,0.1952,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5118,0.42,480,h,0,0,.,.,0.1952,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5118,0.28,552,h,0,0,.,.,0.1952,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5119,0.09,-48,h,0,0,.,.,0.2124,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5119,0.01,72,h,0,0,.,.,0.2124,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5119,0,144,h,0,0,.,.,0.2124,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5119,0.01,216,h,0,0,.,.,0.2124,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5119,0.03,288,h,0,0,.,.,0.2124,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5119,0.13,360,h,0,0,.,.,0.2124,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5119,0.25,480,h,0,0,.,.,0.2124,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5119,0.12,552,h,0,0,.,.,0.2124,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5120,0.19,-48,h,0,0,.,.,0.2081,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5120,0.01,72,h,0,0,.,.,0.2081,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5120,0,144,h,0,0,.,.,0.2081,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5120,0.01,216,h,0,0,.,.,0.2081,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5120,0.1,288,h,0,0,.,.,0.2081,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5120,0.19,360,h,0,0,.,.,0.2081,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5120,0.21,480,h,0,0,.,.,0.2081,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5120,0.09,552,h,0,0,.,.,0.2081,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5121,0.05,-48,h,0,0,.,.,0.1875,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5121,0.04,24,h,0,0,.,.,0.1875,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5121,0.05,96,h,0,0,.,.,0.1875,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5121,0.02,168,h,0,0,.,.,0.1875,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5121,0.05,240,h,0,0,.,.,0.1875,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5121,0.04,312,h,0,0,.,.,0.1875,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5121,0.08,384,h,0,0,.,.,0.1875,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5121,0.06,552,h,0,0,.,.,0.1875,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5122,0.06,-48,h,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5122,0.04,24,h,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5122,0.1,96,h,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5122,0.03,168,h,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5122,0.06,240,h,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5122,0.1,312,h,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5122,0.09,384,h,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5122,0.16,552,h,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5123,0.07,-48,h,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5123,0.02,24,h,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5123,0.05,96,h,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5123,0.02,168,h,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5123,0.06,240,h,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5123,0.13,312,h,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5123,0.11,384,h,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5123,0.11,552,h,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5124,0.05,-48,h,0,0,.,.,0.1993,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5124,0.02,24,h,0,0,.,.,0.1993,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5124,0.04,96,h,0,0,.,.,0.1993,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5124,0.02,168,h,0,0,.,.,0.1993,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5124,0.06,240,h,0,0,.,.,0.1993,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5124,0.1,312,h,0,0,.,.,0.1993,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5124,0.05,384,h,0,0,.,.,0.1993,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5124,0.11,552,h,0,0,.,.,0.1993,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5125,0.05,-48,h,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5125,0.06,48,h,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5125,0.03,120,h,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5125,0.02,192,h,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5125,0.06,264,h,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5125,0.08,336,h,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5125,0.08,432,h,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5125,0.05,552,h,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5126,0.07,-48,h,0,0,.,.,0.1873,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5126,0.04,48,h,0,0,.,.,0.1873,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5126,0.04,120,h,0,0,.,.,0.1873,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5126,0.04,192,h,0,0,.,.,0.1873,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5126,0.07,264,h,0,0,.,.,0.1873,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5126,0.24,336,h,0,0,.,.,0.1873,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5126,0.22,432,h,0,0,.,.,0.1873,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5126,0.2,552,h,0,0,.,.,0.1873,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5127,0.03,-48,h,0,0,.,.,0.2125,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5127,0.03,48,h,0,0,.,.,0.2125,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5127,0.03,120,h,0,0,.,.,0.2125,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5127,0.01,192,h,0,0,.,.,0.2125,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5127,0.02,264,h,0,0,.,.,0.2125,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5127,0.05,336,h,0,0,.,.,0.2125,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5127,0.1,432,h,0,0,.,.,0.2125,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5127,0.08,552,h,0,0,.,.,0.2125,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5128,0.11,-48,h,0,0,.,.,0.1945,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5128,0.03,48,h,0,0,.,.,0.1945,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5128,0.06,120,h,0,0,.,.,0.1945,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5128,0.03,192,h,0,0,.,.,0.1945,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5128,0.04,264,h,0,0,.,.,0.1945,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5128,0.13,336,h,0,0,.,.,0.1945,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5128,0.17,432,h,0,0,.,.,0.1945,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5128,0.13,552,h,0,0,.,.,0.1945,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5129,0.07,-48,h,0,0,.,.,0.1838,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5129,0.03,72,h,0,0,.,.,0.1838,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5129,0.02,144,h,0,0,.,.,0.1838,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5129,0.03,216,h,0,0,.,.,0.1838,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5129,0.04,288,h,0,0,.,.,0.1838,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5129,0.08,360,h,0,0,.,.,0.1838,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5129,0.12,480,h,0,0,.,.,0.1838,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5129,0.14,552,h,0,0,.,.,0.1838,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5130,0.08,-48,h,0,0,.,.,0.1912,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5130,0.02,72,h,0,0,.,.,0.1912,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5130,0.01,144,h,0,0,.,.,0.1912,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5130,0.01,216,h,0,0,.,.,0.1912,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5130,0.06,288,h,0,0,.,.,0.1912,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5130,0.12,360,h,0,0,.,.,0.1912,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5130,0.09,480,h,0,0,.,.,0.1912,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5130,0.08,552,h,0,0,.,.,0.1912,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5131,0.05,-48,h,0,0,.,.,0.2075,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5131,0.08,72,h,0,0,.,.,0.2075,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5131,0.05,144,h,0,0,.,.,0.2075,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5131,0.02,216,h,0,0,.,.,0.2075,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5131,0.07,288,h,0,0,.,.,0.2075,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5131,0.06,360,h,0,0,.,.,0.2075,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5131,0.11,480,h,0,0,.,.,0.2075,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5131,0.16,552,h,0,0,.,.,0.2075,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5132,0.09,-48,h,0,0,.,.,0.1949,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5132,0.01,72,h,0,0,.,.,0.1949,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5132,0.01,144,h,0,0,.,.,0.1949,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5132,0.06,216,h,0,0,.,.,0.1949,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5132,0.04,288,h,0,0,.,.,0.1949,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5132,0.09,360,h,0,0,.,.,0.1949,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5132,0.07,480,h,0,0,.,.,0.1949,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,5,5132,0.1,552,h,0,0,.,.,0.1949,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
